ticker,company,sector,industry_code,exchange,state,ipo_date,fiscal_year_end,employees,sales,cogs,sga,r_and_d,ebitda,ebit,interest_expense,net_income,dividends,capex,cfo,total_assets,total_liabilities,total_debt,cash,book_equity,shares_out,price,mktcap,ret_2025,vol,beta_2025
CYRX,Cryoport Inc,Health Care,352030,NASDAQ,TN,,2025-12-31,0.738,176.177,78.111,111.621,17.041,-13.555,-41.267,2.361,78.301,0.0,16.439,-8.58,764.989,262.351,230.718,411.208,460.363,49.851,9.6,478.57,0.2339,0.994,1.5511
ALLT,Allot Ltd,Information Technology,451030,NASDAQ,,2006-11-16,2025-12-31,0.375,101.993,25.164,68.948,25.897,7.881,3.604,0.073,3.705,0.0,2.293,17.791,172.699,59.349,5.74,84.443,113.35,48.645,9.83,478.18,0.6521,0.733,1.6896
NFBK,Northfield Bancorp Inc,Financials,401010,NASDAQ,NJ,2007-11-08,2025-12-31,0.374,266.046,119.132,66.07,,80.844,77.6,,0.796,21.152,1.15,53.698,5754.01,5063.951,991.524,163.951,690.059,41.801,11.43,477.785,0.031,0.325,0.8347
AVNS,Avanos Medical Inc,Health Care,351010,NYSE,GA,,2025-12-31,2.287,701.2,298.6,317.5,23.3,85.1,46.2,8.5,-72.9,0.0,31.6,74.7,1073.7,295.5,129.1,89.8,778.2,42.519,11.23,477.488,-0.2946,0.373,0.7596
CLFD,Clearfield Inc,Information Technology,452010,NASDAQ,MN,,2025-09-30,0.243,150.134,93.483,48.419,2.422,8.232,2.118,0.0,-8.05,0.0,4.743,29.45,306.173,50.01,8.757,105.977,256.163,13.84,34.38,475.819,-0.0597,0.493,1.278
MCS,Marcus Corp,Communication Services,502020,NYSE,WI,,2025-12-31,8.39,758.458,548.07,118.655,,91.733,21.683,12.016,12.691,9.158,83.211,84.2,1014.532,557.154,335.482,26.582,457.378,30.64,15.51,475.226,-0.266,0.369,0.8792
CLMB,Climb Global Solutions Inc,Information Technology,452030,NASDAQ,NJ,1995-07-18,2025-12-31,0.412,652.517,547.247,67.55,0.0,37.72,29.992,0.293,21.33,3.078,1.995,16.604,460.233,343.654,2.198,36.563,116.579,4.611,102.79,473.965,-0.1841,0.453,0.9412
UP,Wheels Up Experience Inc,Industrials,203020,NYSE,GA,,2025-12-31,1.25,736.495,659.445,250.567,38.762,-173.517,-234.688,90.47,-294.217,0.0,105.098,-166.295,968.814,1360.915,473.355,133.926,-392.101,722.018,0.656,473.86,-0.6022,1.166,1.5078
LWLG,Lightwave Logic Inc,Information Technology,452030,NASDAQ,CO,,2025-12-31,0.034,0.237,19.096,,11.49,-18.859,-20.762,0.0,-20.314,0.0,1.332,-13.75,79.185,4.539,2.598,69.017,74.646,146.051,3.24,473.205,0.5429,1.119,1.3197
MRVI,Maravai Lifesciens Hldgs Inc,Health Care,352030,NASDAQ,CA,2020-11-20,2025-12-31,0.435,185.743,100.044,156.12,17.402,-70.421,-121.93,26.992,-130.773,0.0,13.149,-57.573,770.577,397.866,364.708,216.89,211.272,145.324,3.25,472.303,-0.4037,0.804,1.3667
ITIC,Investors Title Co,Financials,403010,NASDAQ,NC,,2025-12-31,0.574,272.755,223.765,,,48.99,44.569,0.02,35.18,19.932,5.556,30.939,363.138,94.838,8.05,117.815,268.3,1.888,249.64,471.32,0.0977,0.33,0.8358
RRBI,Red River Bancshares Inc,Financials,401010,NASDAQ,LA,2019-05-03,2025-12-31,0.375,169.85,46.629,48.847,,74.374,70.828,,42.764,3.587,2.579,44.79,3350.91,2985.76,1.544,213.392,365.15,6.577,71.43,469.795,0.335,0.28,0.745
LDI,Loandepot Inc,Financials,402010,NYSE,CA,2021-02-11,2025-12-31,4.7,1338.266,1102.013,,,236.253,210.032,323.738,-62.646,0.0,27.1,-707.51,6857.936,6471.926,6111.858,486.662,234.406,226.625,2.07,469.114,0.0147,0.905,0.551
EHAB,Enhabit Inc,Health Care,351020,NYSE,TX,,2025-12-31,10.8,1060.0,540.2,425.9,0.0,93.9,71.4,34.0,-4.6,0.0,4.9,70.7,1167.1,603.0,500.0,45.5,534.0,50.723,9.22,467.666,0.1805,0.457,0.6609
CHCT,Community Healthcare Trust,Real Estate,601050,NYSE,TN,2015-05-21,2025-12-31,0.035,121.229,66.959,27.711,0.0,,26.559,27.188,5.102,53.669,0.0,56.43,990.757,561.37,536.195,3.34,429.387,28.471,16.42,467.494,-0.0378,0.28,0.4134
CDZI,Cadiz Inc,Utilities,551040,NASDAQ,CA,,2025-12-31,0.031,16.313,11.163,29.484,,-24.334,-25.598,9.255,-34.151,0.0,7.576,-18.93,140.914,117.658,104.209,8.599,23.254,83.214,5.61,466.831,0.0788,0.634,1.1701
KE,Kimball Electronics Inc,Information Technology,452030,NASDAQ,IN,,2025-06-30,5.7,1486.727,1345.624,49.975,17.5,91.128,54.134,18.178,16.984,0.0,33.276,183.937,1077.312,507.428,158.956,89.967,569.884,24.219,19.23,465.731,0.4853,0.483,1.1908
LEGH,Legacy Housing Corp,Consumer Discretionary,252010,NASDAQ,TX,2018-12-14,2025-12-31,0.592,164.567,84.79,29.441,,50.336,48.574,0.028,41.809,0.0,9.001,37.152,580.337,51.723,2.539,8.478,528.614,23.812,19.52,464.81,-0.2091,0.329,0.4547
ASIX,Advansix Inc,Materials,151010,NYSE,NJ,,2025-12-31,1.41,1522.233,1305.916,104.75,8.7,111.567,34.19,15.264,49.286,17.176,116.445,122.863,1706.148,890.932,382.694,19.766,815.216,26.864,17.3,464.747,-0.3726,0.424,1.1151
EU,Encore Energy Corp,Energy,101020,NASDAQ,TX,,2025-12-31,0.168,43.155,28.572,70.077,,-55.494,-65.766,3.392,-56.856,0.0,31.592,-24.992,430.422,172.042,113.249,95.994,229.245,187.354,2.48,464.638,-0.2727,0.944,1.5438
NUS,Nu Skin Enterprises  -Cl A,Consumer Staples,303020,NYSE,UT,1996-11-21,2025-12-31,8.6,1485.159,400.632,940.521,10.8,144.006,90.877,9.004,160.204,11.834,34.277,80.286,1405.313,600.073,306.613,239.841,805.24,48.2,9.62,463.684,0.4326,0.628,1.0153
BMBL,Bumble Inc,Communication Services,502030,NASDAQ,TX,2021-02-11,2025-12-31,0.58,965.658,280.169,405.386,121.513,280.103,254.247,47.597,-693.138,0.0,11.682,250.366,1425.078,743.969,599.406,175.76,569.993,129.613,3.57,462.718,-0.5614,0.763,1.3941
CBNK,Capital Bancorp Inc,Financials,401010,NASDAQ,MD,2018-09-26,2025-12-31,0.459,310.058,80.032,83.561,,146.465,143.995,,57.17,7.296,2.374,69.721,3606.207,3204.45,56.634,255.565,401.757,16.373,28.17,461.227,0.0026,0.276,0.629
CIVB,Civista Bancshares Inc,Financials,401010,NASDAQ,OH,,2025-12-31,0.526,254.952,85.779,72.775,,96.398,86.519,,46.212,11.836,1.158,43.273,4336.453,3792.979,286.566,78.485,543.474,20.747,22.22,460.998,0.0907,0.322,0.6139
CLNE,Clean Energy Fuels Corp,Energy,101020,NASDAQ,CA,2007-05-25,2025-12-31,0.503,424.833,309.532,111.838,,3.463,-39.495,27.882,-222.024,0.0,59.884,85.529,1056.716,491.649,325.628,158.308,559.421,219.332,2.1,460.597,-0.1633,0.713,1.5675
YORW,York Water Co,Utilities,551040,NASDAQ,PA,,2025-12-31,0.129,77.488,22.667,12.875,,41.946,27.705,10.262,20.058,12.766,48.725,29.86,680.888,440.541,232.23,0.001,240.347,14.447,31.84,459.992,0.0008,0.23,-0.0958
DHIL,Diamond Hill Investment Grp,Financials,402030,NASDAQ,OH,1995-10-10,2025-12-31,0.12,167.361,126.538,,,40.823,39.636,0.0,48.762,27.186,2.435,-6.618,260.404,83.974,6.398,42.423,176.425,2.706,169.5,458.667,0.1786,0.507,0.6946
ETON,Eton Pharmaceuticals,Health Care,352020,NASDAQ,IL,2018-11-13,2025-12-31,0.044,79.95,28.113,42.627,7.765,9.21,5.166,4.781,-4.601,0.0,0.333,10.524,92.114,65.96,31.083,25.942,26.154,27.047,16.91,457.365,0.2695,0.604,0.9805
PACK,Ranpak Holdings Corp,Materials,151030,NYSE,OH,2018-01-18,2025-12-31,0.8,395.0,233.6,119.0,4.1,42.4,-24.3,34.3,-38.3,0.0,30.3,23.1,1124.9,590.0,430.0,63.0,534.9,84.386,5.41,456.528,-0.2137,0.883,1.9075
IMXI,International Money Expr Inc,Financials,402010,NASDAQ,FL,,2025-12-31,1.27,520.616,522.55,,,-1.934,-19.095,11.836,32.671,0.0,21.074,36.887,517.691,356.637,216.515,168.682,161.054,29.719,15.36,456.484,-0.2626,0.718,0.6178
HBCP,Home Bancorp Inc,Financials,401010,NASDAQ,LA,2008-10-03,2025-12-31,0.494,209.233,61.652,63.503,,84.078,80.767,,46.062,8.988,10.166,54.508,3492.626,3057.532,67.281,141.605,435.094,7.831,57.8,452.632,0.2788,0.297,0.773
FBIZ,First Business Finl Srv Inc,Financials,401010,NASDAQ,WI,,2025-12-31,0.371,279.247,119.275,71.558,,88.414,88.414,,50.319,9.686,0.595,61.696,4081.887,3710.302,259.412,39.485,359.593,8.325,54.3,452.047,0.2009,0.293,0.7613
KRT,Karat Packaging Inc,Industrials,201070,NASDAQ,CA,2021-04-15,2025-12-31,0.696,467.743,289.333,126.624,,51.786,40.921,2.055,31.478,36.1,0.756,33.815,287.686,130.816,79.859,37.88,149.417,19.962,22.57,450.542,-0.2018,0.356,0.7161
STKL,Sunopta Inc,Consumer Staples,302020,NASDAQ,MN,,2025-12-31,1.331,817.715,667.662,65.205,,84.848,45.314,24.208,15.768,0.0,28.429,49.661,694.659,508.639,372.151,0.169,170.797,118.252,3.8,449.358,-0.5065,0.627,1.179
PEPG,Pepgen Inc,Health Care,352010,NASDAQ,MA,2022-05-06,2025-12-31,0.056,0.0,0.0,91.514,71.043,-91.514,-92.911,0.0,-89.655,0.0,0.264,-81.635,173.907,26.463,17.004,148.456,147.444,68.875,6.51,448.376,0.7177,1.941,1.2296
MSBI,Midland States Bancorp Inc,Financials,401010,NASDAQ,IL,2016-05-24,2025-12-31,0.861,476.047,210.912,121.623,,143.512,133.13,,-124.281,27.679,5.346,125.679,6513.42,5947.921,441.366,127.811,454.951,21.17,21.17,448.169,-0.0686,0.407,0.6993
PANL,Pangaea Logistics Solutions,Industrials,203030,NASDAQ,RI,,2025-12-31,0.17,632.041,520.551,31.071,,80.419,37.944,25.532,19.369,16.327,6.487,53.726,928.096,453.36,372.208,103.626,429.333,64.974,6.88,447.021,0.3458,0.468,1.0948
EB,Eventbrite Inc,Communication Services,502020,NYSE,CA,2018-09-20,2025-12-31,0.636,291.843,85.651,214.912,72.577,-8.72,-22.627,5.508,-10.515,0.0,3.959,17.725,647.22,468.079,144.807,407.509,179.141,100.43,4.45,446.914,0.3244,0.978,0.8545
XRN,Chiron Real Estate Inc,Real Estate,601050,NYSE,MD,,2025-12-31,0.03,148.058,89.659,18.884,0.0,39.515,24.498,31.754,-5.836,44.113,0.0,73.61,1242.465,712.4,667.29,12.445,385.664,13.235,33.74,446.549,-0.0407,0.325,0.5886
EVH,Evolent Health Inc,Health Care,351030,NYSE,VA,2015-06-05,2025-12-31,4.2,1876.229,1476.346,298.614,,101.269,-14.582,57.471,-534.51,0.0,34.088,38.843,1899.236,1484.042,989.698,177.99,415.194,111.632,4.0,446.528,-0.6444,0.672,0.5976
PRTH,Priority Technlgy Hldngs Inc,Financials,402010,NASDAQ,GA,,2025-12-31,1.2,953.009,688.502,61.449,,203.058,142.275,87.962,55.681,0.0,24.926,100.005,2398.804,2491.176,1046.462,93.649,-100.415,81.907,5.45,446.393,-0.5362,0.71,1.6419
MITK,Mitek Systems Inc,Information Technology,451030,NASDAQ,CA,,2025-09-30,0.595,179.691,25.471,117.583,35.284,36.637,21.179,9.779,8.796,0.0,1.155,55.34,459.109,218.851,159.486,193.011,240.258,45.637,9.77,445.873,-0.0521,0.382,0.9753
KIDS,Orthopediatrics Corp,Health Care,351010,NASDAQ,IN,2017-10-12,2025-12-31,0.602,236.348,63.687,181.473,9.102,-8.812,-28.999,5.996,-39.648,0.0,11.11,-4.851,508.63,162.034,117.074,62.915,346.596,25.094,17.76,445.669,-0.2338,0.462,1.0386
SLDB,Solid Biosciences Inc,Health Care,352010,NASDAQ,MA,2018-01-26,2025-12-31,0.121,0.0,0.0,177.57,140.325,-177.57,-179.206,,-174.325,0.0,1.153,-156.289,232.54,52.53,21.161,189.072,180.01,78.968,5.64,445.38,0.41,1.022,1.5426
ADCT,Adc Therapeutics Sa,Health Care,352010,NYSE,,2020-05-15,2025-12-31,0.193,81.357,5.798,183.233,104.005,-107.674,-108.379,51.633,-142.623,0.0,0.264,-141.174,323.15,508.984,450.603,261.338,-185.834,125.749,3.53,443.894,0.7739,0.899,1.4817
COFS,Choiceone Financial Services,Financials,401010,NASDAQ,MI,,2025-12-31,0.598,227.624,80.701,62.051,,84.872,65.002,,28.176,16.949,6.627,31.814,4410.551,3945.198,313.248,87.988,465.353,15.001,29.52,442.83,-0.1397,0.285,0.6936
SBC,Sbc Medical Group Hldngs Inc,Health Care,351020,NASDAQ,CA,2022-08-05,2025-12-31,0.863,173.607,43.743,59.797,,70.067,67.487,0.161,50.986,0.0,2.37,24.668,380.448,117.143,51.636,164.093,248.282,102.577,4.31,442.107,-0.2248,0.771,0.2356
FUFU,Bitfufu Inc,Information Technology,451030,NASDAQ,,2021-11-18,2025-12-31,0.029,477.532,420.64,16.376,2.543,40.516,12.557,8.562,-31.252,0.0,9.057,-112.929,357.58,207.976,109.812,27.761,144.101,166.614,2.64,439.861,-0.4667,0.713,1.0188
SIGA,Siga Technologies Inc,Health Care,352020,NASDAQ,NY,1997-09-09,2025-12-31,0.049,94.575,29.704,40.606,19.956,24.265,23.702,0.0,23.279,43.512,0.355,43.471,219.467,20.645,0.759,154.966,198.822,71.611,6.11,437.543,0.1225,0.496,0.6264
MNPR,Monopar Therapeutics Inc,Health Care,352010,NASDAQ,IL,2019-12-19,2025-12-31,0.022,0.0,0.0,16.704,9.904,-16.704,-16.704,0.0,-13.717,0.0,0.0,-12.201,140.718,2.89,0.246,140.399,137.828,6.692,65.3,436.988,1.9682,1.043,1.5566
EXOD,Exodus Movement Inc,Information Technology,451030,NYSE American,NE,,2025-12-31,0.215,121.551,59.177,57.983,,4.391,0.638,0.57,-11.353,0.0,0.267,-25.561,266.762,19.352,0.0,4.938,247.41,29.544,14.79,436.956,-0.5179,1.346,1.6048
OWLT,Owlet Inc,Health Care,351010,NYSE,UT,,2025-12-31,0.114,105.708,51.789,60.984,14.076,-7.065,-7.586,3.418,-39.678,0.0,0.273,-10.792,85.631,50.176,13.117,41.011,19.042,26.945,16.19,436.24,2.6382,0.782,1.0888
DRTS,Alpha Tau Medical Ltd,Health Care,351010,NASDAQ,,2021-01-15,2025-12-31,0.13,0.0,0.0,41.056,32.065,-41.056,-42.288,0.419,-42.627,0.0,6.075,-26.681,105.652,28.553,13.726,73.126,77.099,88.01,4.95,435.65,0.5968,0.59,0.611
FRPH,Frp Holdings Inc,Real Estate,602010,NASDAQ,FL,,2025-12-31,0.025,42.846,11.841,10.531,,20.474,9.533,5.781,3.33,0.0,51.137,29.677,735.145,279.488,192.554,105.361,428.513,19.11,22.79,435.517,-0.256,0.259,0.5074
CARE,Carter Bankshares Inc,Financials,401010,NASDAQ,VA,,2025-12-31,0.687,252.744,97.571,75.363,,79.81,71.951,,31.362,0.0,8.055,39.862,4851.922,4432.225,189.427,105.163,419.697,22.083,19.66,434.152,0.1177,0.275,0.7519
KOS,Kosmos Energy Ltd,Energy,101020,NYSE,TX,2011-05-11,2025-12-31,0.216,1288.352,1088.617,97.584,,102.151,-454.623,270.34,-699.786,0.0,314.408,134.012,4696.626,4168.036,3064.974,91.518,528.59,478.327,0.907,434.034,-0.7347,0.767,1.6779
BSRR,Sierra Bancorp/Ca,Financials,401010,NASDAQ,CA,1994-11-02,2025-12-31,0.469,201.977,52.797,63.592,,85.588,82.938,,42.327,13.734,1.532,33.705,3829.279,3464.416,542.122,135.628,364.863,13.274,32.68,433.794,0.1704,0.31,0.8231
PSTL,Postal Realty Trust Inc,Real Estate,601040,NYSE,NY,2019-05-15,2025-12-31,0.042,95.83,45.427,17.192,0.0,,33.211,16.108,14.149,23.962,0.0,44.505,759.057,399.496,363.205,2.097,285.199,26.876,16.14,433.779,0.3278,0.242,0.2016
CYH,Community Health Systems Inc,Health Care,351020,NYSE,TN,1991-03-07,2025-12-31,57.0,12485.0,10693.0,284.0,0.0,1508.0,1082.0,879.0,509.0,0.0,335.0,543.0,13204.0,14041.0,11043.0,260.0,-1394.0,138.627,3.12,432.516,0.0435,0.685,1.1704
TWFG,Twfg Inc,Financials,403010,NASDAQ,TX,2024-07-18,2025-12-31,0.4,248.512,171.144,22.02,,55.348,36.995,0.287,7.963,0.0,0.356,53.501,372.335,55.685,9.346,167.9,83.382,15.029,28.77,432.384,-0.0659,0.39,0.5555
EOLS,Evolus Inc,Health Care,352020,NASDAQ,CA,2018-02-08,2025-12-31,0.334,297.176,96.908,230.362,9.576,-30.094,-37.6,16.66,-51.641,0.0,3.441,-42.265,225.868,248.974,154.996,53.826,-23.106,65.008,6.65,432.303,-0.3976,0.669,1.2363
FDMT,4D Molecular Ther Inc,Health Care,352010,NASDAQ,CA,2020-12-11,2025-12-31,0.196,85.209,236.862,,195.696,-151.653,-156.347,0.0,-140.109,0.0,0.536,-109.082,566.711,61.047,21.413,402.655,505.664,57.608,7.5,432.06,0.3465,0.999,1.2609
ASC,Ardmore Shipping Corp,Energy,101020,NYSE,,2013-08-01,2025-12-31,0.057,310.197,198.534,25.073,,86.59,47.183,6.112,41.014,12.186,121.003,81.649,788.724,154.387,128.87,46.845,634.337,40.731,10.59,431.341,-0.1035,0.389,0.3724
CWBC,Community West Bancshares,Financials,401010,NASDAQ,CA,,2025-12-31,0.338,196.198,53.284,61.271,,81.643,77.362,,38.168,9.162,2.509,46.12,3690.317,3280.729,154.135,118.984,409.588,19.163,22.5,431.168,0.1909,0.256,0.7392
VERI,Veritone Inc,Information Technology,451030,NASDAQ,CA,2017-05-12,2025-12-31,0.446,92.192,29.608,111.05,20.711,-48.466,-75.64,10.224,-111.732,0.0,4.978,-53.205,182.28,114.156,47.222,27.426,68.124,92.627,4.65,430.716,0.4177,1.309,1.8934
RXST,Rxsight Inc,Health Care,351010,NASDAQ,CA,2021-07-30,2025-12-31,0.461,134.479,28.204,151.2,38.549,-44.925,-48.191,0.019,-38.944,0.0,3.83,-15.511,311.814,36.131,11.04,228.128,275.683,41.242,10.42,429.742,-0.6969,0.814,1.3092
CMTG,Claros Mortgage Trust Inc,Financials,402040,NYSE,NY,2021-11-03,2025-12-31,0.0,492.694,609.283,,0.0,,-116.589,338.221,-489.069,0.0,0.0,-30.46,4721.759,3189.864,3145.027,190.785,1531.895,140.219,3.06,429.07,-0.323,0.692,1.0701
DIN,Dine Brands Global Inc,Consumer Discretionary,253010,NYSE,CA,1991-07-12,2025-12-31,,879.3,489.0,244.0,0.0,146.3,103.4,78.0,17.1,25.5,35.7,89.0,1737.7,2011.6,1619.2,179.7,-273.9,13.327,32.14,428.33,0.1417,0.494,1.0404
AKBA,Akebia Therapeutics Inc,Health Care,352010,NASDAQ,MA,2014-03-20,2025-12-31,0.194,236.196,38.193,160.428,62.359,37.575,36.306,28.879,-5.345,0.0,0.291,67.992,376.565,343.955,211.298,186.543,32.61,265.425,1.61,427.334,-0.1526,0.846,1.081
CTNM,Contineum Therapeutics Inc,Health Care,352020,NASDAQ,CA,2024-04-05,2025-12-31,0.051,0.0,0.0,67.736,51.522,-67.736,-68.059,0.0,-59.978,0.0,0.231,-55.312,276.642,15.653,8.25,262.896,260.989,37.32,11.43,426.568,-0.2198,0.962,0.3173
IMRX,Immuneering Corp,Health Care,352010,NASDAQ,MA,2021-07-30,2025-12-31,0.053,0.0,0.0,59.022,42.049,-59.022,-59.376,0.0,-56.025,0.0,0.142,-45.345,231.985,13.501,3.824,172.831,218.484,64.648,6.58,425.384,1.9909,1.154,0.904
MTW,Manitowoc Co,Industrials,201060,NYSE,WI,,2025-12-31,4.7,2240.9,1776.3,342.9,55.8,121.7,58.7,39.2,7.2,0.0,37.5,22.2,1818.2,1123.0,529.7,77.3,695.2,35.473,11.99,425.321,0.3133,0.518,1.4124
MLR,Miller Industries Inc/Tn,Industrials,201060,NYSE,TN,1994-08-02,2025-12-31,1.535,790.271,655.194,86.283,8.2,48.794,34.109,7.06,23.014,9.154,13.707,98.72,589.667,169.097,33.577,44.682,420.57,11.372,37.37,424.972,-0.4173,0.353,0.976
NRC,Nrc Health,Health Care,351020,NASDAQ,NE,1997-10-10,2025-12-31,0.357,137.39,52.371,48.024,,36.995,29.371,5.312,11.6,11.834,10.706,26.45,134.878,120.888,80.24,4.139,13.99,22.637,18.77,424.896,0.1008,0.5,0.7007
HSHP,Himalaya Shipping Ltd,Industrials,203030,NYSE,,,2025-12-31,0.003,131.9,29.6,4.9,,97.4,68.2,51.4,17.7,26.5,0.0,51.7,863.9,702.2,689.2,32.4,161.7,46.65,9.1,424.515,1.0215,0.41,0.7904
TRC,Tejon Ranch Co,Real Estate,602010,NYSE,CA,,2025-12-31,0.07,49.591,37.462,10.669,,1.46,-4.554,,0.075,0.0,63.21,6.132,630.469,139.913,93.942,24.894,475.198,26.917,15.77,424.481,-0.0082,0.245,0.2988
OLP,One Liberty Properties Inc,Real Estate,601025,NYSE,NY,,2025-12-31,0.009,98.928,51.74,16.267,0.0,,30.921,23.803,25.474,39.172,0.0,37.52,857.57,557.773,519.931,15.084,299.603,20.916,20.29,424.386,-0.1946,0.218,0.4065
SGHT,Sight Sciences Inc,Health Care,351010,NASDAQ,CA,2021-07-15,2025-12-31,0.186,77.363,10.21,100.962,14.606,-33.809,-34.296,5.142,-38.426,0.0,0.224,-29.694,115.3,51.358,40.775,92.265,63.942,53.494,7.93,424.207,1.1786,0.82,1.3716
SFST,Southern First Bankshares,Financials,401010,NASDAQ,SC,1999-10-28,2025-12-31,0.315,224.619,109.48,54.789,,60.35,56.043,,30.366,0.0,0.581,30.457,4403.494,4034.837,286.613,269.583,368.657,8.213,51.52,423.134,0.2961,0.34,0.7998
NGS,Natural Gas Services Group,Energy,101010,NYSE,TX,2002-10-22,2025-12-31,0.259,172.315,71.778,22.411,,78.126,41.47,16.037,19.928,2.665,121.487,62.927,586.786,312.07,232.373,0.0,274.716,12.573,33.65,423.081,0.2652,0.461,1.3311
VFF,Village Farms Intl Inc,Consumer Staples,302020,NASDAQ,FL,,2025-12-31,1.128,215.937,111.876,60.293,,43.768,27.389,2.892,32.441,0.0,18.219,84.434,423.096,113.034,38.707,86.252,299.898,115.722,3.65,422.385,3.7341,0.96,1.2079
LTBR,Lightbridge Corp,Energy,101020,NASDAQ,VA,,2025-12-31,0.013,0.0,0.0,23.227,9.21,-23.227,-23.227,0.0,-19.58,0.0,0.0,-14.281,203.835,0.848,0.0,201.862,202.987,33.407,12.64,422.264,1.6723,1.412,2.4323
OCGN,Ocugen Inc,Health Care,352010,NASDAQ,PA,,2025-12-31,0.116,4.413,64.94,,39.75,-60.527,-62.916,5.188,-67.846,0.0,0.185,-56.964,43.516,55.682,33.144,18.571,-12.166,312.38,1.35,421.713,0.677,0.761,1.3624
JOUT,Johnson Outdoors Inc  -Cl A,Consumer Discretionary,252020,NASDAQ,WI,,2025-09-30,1.3,592.415,363.695,224.149,32.202,4.571,-16.056,0.224,-34.294,13.53,15.975,56.206,604.103,185.684,48.684,176.399,418.419,10.373,40.39,418.965,0.3427,0.382,0.8019
BMRC,Bank Of Marin Bancorp,Financials,401010,NASDAQ,CA,,2025-12-31,0.311,75.778,42.756,55.967,,-22.945,-25.084,,-35.675,16.126,1.819,39.076,3904.778,3510.124,69.313,225.303,394.654,16.103,26.01,418.839,0.1418,0.307,0.7516
PSFE,Paysafe Limited,Financials,402010,NYSE,,,2025-12-31,2.9,1701.388,741.197,601.432,15.778,358.759,82.393,137.708,-182.507,0.0,12.579,236.155,4803.633,4148.596,2658.058,274.871,655.037,51.676,8.09,418.059,-0.5269,0.682,1.8509
LXRX,Lexicon Pharmaceuticals Inc,Health Care,352020,NASDAQ,TX,2000-04-07,2025-12-31,0.081,49.803,98.093,,61.121,-48.29,-48.911,,-50.341,0.0,0.0,-67.851,184.987,77.449,62.237,96.23,107.538,363.466,1.15,417.986,0.5572,1.276,0.8426
CMCO,Columbus Mckinnon Corp,Industrials,201060,NASDAQ,NC,1996-02-22,2026-03-31,7.3,1193.451,764.621,263.408,21.409,165.422,88.384,61.145,-229.535,8.055,17.859,-146.211,4784.703,3336.074,2488.725,96.562,658.882,28.748,14.53,417.708,-0.5293,0.696,1.499
ZUMZ,Zumiez Inc,Consumer Discretionary,255040,NASDAQ,WA,2005-05-06,2026-01-31,9.0,929.057,594.834,292.288,0.0,41.935,20.641,,13.377,0.0,11.061,53.474,644.171,319.886,199.329,160.624,324.285,16.971,24.61,417.656,0.3589,0.55,1.5664
FPI,Farmland Partners Inc,Real Estate,601080,NYSE,CO,2014-04-11,2025-12-31,0.012,52.865,32.252,14.693,0.0,,5.92,9.627,31.545,21.818,0.0,17.426,719.065,181.095,161.011,9.293,459.353,43.093,9.69,417.571,-0.1411,0.231,0.4501
MAGN,Magnera Corp,Materials,151050,NYSE,NC,,2025-09-30,8.5,3204.0,2695.0,193.0,20.0,316.0,110.0,141.0,-159.0,0.0,67.0,103.0,3989.0,2925.0,2015.0,305.0,1064.0,35.6,11.72,417.232,-0.1668,0.682,1.6266
SRTA,Strata Critical Medical Inc,Health Care,351020,NASDAQ,NY,,2025-12-31,0.601,197.141,152.286,55.131,3.052,-10.276,-18.461,,41.347,0.0,9.595,-48.914,325.472,46.4,3.307,61.495,279.072,86.702,4.81,417.037,0.1318,0.692,1.7328
PUBM,Pubmatic Inc,Communication Services,502010,NASDAQ,CA,2020-12-09,2025-12-31,1.03,282.926,59.316,197.1,33.82,26.51,-17.259,,-14.462,0.0,34.856,81.059,680.195,417.606,44.207,145.518,262.589,46.887,8.87,415.888,-0.3962,0.755,1.3268
KOPN,Kopin Corp,Information Technology,453010,NASDAQ,MA,1992-04-15,2025-12-31,0.145,39.324,30.456,22.991,6.692,-14.123,-14.953,0.0,2.607,0.0,1.437,-15.538,108.394,36.721,1.48,61.627,64.117,176.904,2.34,413.955,0.7206,1.009,2.6449
BYRN,Byrna Technologies Inc,Industrials,201010,NASDAQ,MA,,2025-11-30,0.159,118.12,44.535,59.632,0.3,13.953,11.838,0.0,9.687,0.0,7.623,-1.572,84.488,18.731,2.346,15.481,65.757,22.679,18.25,413.892,-0.4172,0.746,1.3833
CCSI,Consensus Cloud Solution Inc,Information Technology,451030,NASDAQ,CA,,2025-12-31,0.52,349.696,51.868,128.856,7.464,168.972,150.239,38.509,84.527,0.0,30.233,136.086,663.815,650.042,570.699,74.685,13.773,18.958,21.82,413.664,-0.0855,0.475,1.2005
CAL,Caleres Inc,Consumer Discretionary,255040,NYSE,MO,,2026-01-31,10.0,2757.853,1493.096,1157.515,,107.242,42.663,18.464,-6.692,9.448,63.744,103.177,1965.79,1356.834,891.131,42.969,601.851,33.85,12.22,413.647,-0.4644,0.63,1.5386
AIOT,Powerfleet Inc,Information Technology,452030,NASDAQ,NJ,1999-06-30,2026-03-31,2.658,443.777,145.373,208.043,18.359,90.361,30.081,23.664,-20.552,0.0,21.618,30.461,955.565,473.95,296.915,40.818,475.494,134.158,3.08,413.207,-0.2012,0.722,2.2614
NATH,Nathan'S Famous Inc,Consumer Discretionary,253010,NASDAQ,NY,,2026-03-31,0.129,162.063,113.133,14.693,0.0,34.237,33.312,2.857,20.02,18.403,0.37,18.234,53.651,67.874,52.086,24.404,-14.223,4.094,100.73,412.389,0.247,0.338,0.5436
